322.61	308.01	449.71	304.69	458.73	494.13	328.34	500.36	
322.73	307.98	449.48	304.50	458.68	493.86	328.33	500.07	
322.78	307.73	449.29	304.28	458.62	493.61	328.34	499.79	
322.85	307.56	449.07	304.17	458.57	493.30	328.36	499.51	
322.88	307.46	448.76	304.20	458.59	493.00	328.35	499.27	
322.99	307.35	448.60	303.95	458.53	492.70	328.39	498.98	
323.13	307.25	448.45	303.81	458.46	492.40	328.40	498.62	
323.22	307.25	448.11	303.90	458.43	492.10	328.38	498.33	
323.32	307.16	447.88	303.88	458.41	491.79	328.36	498.05	
323.46	307.15	447.61	303.89	458.36	491.42	328.42	497.70	
323.61	307.17	447.38	303.86	458.32	491.12	328.41	497.33	
323.74	307.10	447.14	303.88	458.23	490.75	328.39	497.09	
323.93	307.24	446.88	303.93	458.18	490.42	328.39	496.75	
323.95	307.33	446.60	303.99	458.21	490.16	328.42	496.44	
324.11	307.46	446.37	304.02	458.13	489.86	328.47	496.11	
324.16	307.44	446.18	304.14	458.10	489.63	328.45	495.86	
324.31	307.40	446.11	304.14	457.93	489.33	328.46	495.63	
324.44	307.56	445.97	304.22	457.96	489.12	328.41	495.38	
324.52	307.67	445.62	304.48	457.97	488.97	328.40	495.27	
324.56	307.89	445.43	304.62	457.97	488.77	328.33	494.99	
324.49	308.03	445.20	304.60	457.96	488.51	328.40	494.73	
324.58	308.09	445.04	304.64	457.83	488.28	328.47	494.51	
324.86	308.24	444.92	304.85	457.80	488.07	328.50	494.32	
324.94	308.45	444.82	305.02	457.76	487.89	328.48	494.16	
324.92	308.50	444.64	305.12	457.79	487.73	328.53	493.99	
325.01	308.54	444.49	305.22	457.74	487.56	328.53	493.76	
325.14	308.73	444.30	305.38	457.68	487.35	328.53	493.58	
325.31	309.02	444.16	305.62	457.73	487.18	328.48	493.32	
325.30	309.16	443.85	305.82	457.63	486.90	328.53	493.04	
325.42	309.54	443.65	306.09	457.59	486.62	328.40	492.74	
325.60	309.96	443.43	306.46	457.48	486.33	328.37	492.39	
325.64	310.29	443.15	306.90	457.45	486.01	328.32	492.06	
325.80	310.60	442.85	307.30	457.50	485.85	328.23	491.90	
326.12	311.07	442.67	307.75	457.28	485.51	328.31	491.45	
326.11	311.42	442.41	308.10	457.31	485.21	328.33	491.14	
326.26	311.97	442.16	308.71	457.26	484.89	328.27	490.76	
326.40	312.38	442.00	309.06	457.16	484.48	328.33	490.41	
326.54	312.88	441.72	309.63	457.08	484.13	328.33	490.18	
326.66	313.22	441.49	310.14	457.01	483.83	328.36	489.84	
326.81	313.76	441.31	310.61	456.97	483.54	328.39	489.52	
326.98	314.29	441.04	311.21	456.91	483.30	328.38	489.22	
327.17	315.03	440.81	311.78	456.89	483.03	328.35	488.98	
327.30	315.50	440.56	312.36	456.84	482.76	328.36	488.72	
327.30	316.06	440.36	312.83	456.80	482.50	328.37	488.44	
327.50	316.61	440.14	313.35	456.67	482.20	328.37	488.24	
327.64	317.32	439.98	313.96	456.61	481.90	328.32	487.96	
327.74	318.05	439.72	314.55	456.57	481.63	328.42	487.65	
327.93	318.55	439.45	315.36	456.51	481.40	328.42	487.41	
327.97	319.26	439.31	315.86	456.45	481.08	328.45	487.19	
328.15	320.05	439.12	316.53	456.48	480.93	328.50	486.92	
328.35	320.73	438.79	317.46	456.48	480.76	328.42	486.74	
328.62	321.52	438.69	318.23	456.37	480.50	328.41	486.42	
328.61	322.28	438.53	318.91	456.24	480.13	328.46	486.14	
328.77	323.24	438.20	319.71	456.29	479.96	328.53	485.91	
328.74	323.98	438.13	320.30	456.18	479.68	328.54	485.61	
328.89	324.64	437.83	321.15	456.11	479.42	328.56	485.43	
329.17	325.68	437.59	322.03	456.07	479.21	328.48	485.20	
329.44	326.46	437.44	322.75	456.08	479.10	328.53	485.04	
329.44	327.26	437.12	323.62	456.18	478.93	328.58	484.88	
329.61	328.01	437.02	324.52	456.12	478.70	328.51	484.70	
329.68	329.02	436.93	325.20	456.04	478.42	328.68	484.42	
329.98	329.93	436.79	326.22	455.92	478.29	328.61	484.22	
329.98	330.59	436.69	326.99	455.79	478.04	328.54	484.01	
329.88	331.38	436.53	327.78	455.75	477.80	328.63	483.76	
330.11	332.45	436.32	328.96	455.72	477.62	328.64	483.51	
330.38	333.55	436.17	330.15	455.66	477.46	328.58	483.27	
330.20	334.58	435.78	331.43	455.75	477.19	328.58	483.15	
330.46	336.14	435.56	332.61	455.81	477.02	328.74	482.78	
330.49	337.17	435.38	333.84	455.55	476.68	328.67	482.63	
330.72	338.61	435.12	335.30	455.56	476.49	328.68	482.39	
330.95	339.92	434.83	336.65	455.44	476.32	328.73	482.12	
330.98	341.47	434.53	338.00	455.47	476.08	328.79	481.88	
331.06	342.82	434.22	339.50	455.35	475.81	328.63	481.79	
331.23	344.27	434.08	340.77	455.32	475.60	328.68	481.56	
331.31	345.53	433.90	342.19	455.13	475.39	328.70	481.41	
331.54	347.03	433.79	343.49	455.27	475.38	328.80	481.21	
331.57	348.32	433.64	344.86	455.05	475.08	328.78	481.12	
331.83	349.82	433.54	346.22	455.08	475.03	328.75	480.95	
331.61	350.93	433.46	347.70	454.87	474.67	328.60	480.93	
331.98	352.58	433.38	349.03	454.80	474.52	328.53	480.83	
332.07	354.11	433.04	350.52	454.74	474.30	328.48	480.69	
331.96	355.55	432.76	352.02	454.66	474.05	328.63	480.52	
331.86	356.97	432.37	353.21	454.56	473.91	328.75	480.37	
331.79	358.53	432.02	354.63	454.50	473.68	328.67	480.36	
331.79	359.89	431.76	355.87	454.40	473.55	328.69	480.25	
331.67	361.37	431.43	357.19	454.36	473.37	328.77	480.11	
331.66	362.68	431.10	358.46	454.31	473.25	328.80	480.10	
331.57	364.01	430.97	359.73	454.17	473.03	328.75	480.04	
331.56	365.42	430.83	361.07	454.13	472.95	328.82	479.91	
331.66	366.91	430.66	362.65	454.10	472.84	328.65	479.91	
331.94	368.49	430.60	364.15	454.00	472.73	328.69	479.84	
331.84	370.09	430.54	365.56	453.98	472.61	328.89	479.68	
332.19	371.66	430.38	367.22	453.92	472.56	328.82	479.72	
332.30	373.47	430.36	368.74	454.02	472.47	328.82	479.61	
332.32	374.87	430.14	370.22	453.86	472.34	328.96	479.61	
332.34	376.58	429.76	371.72	454.00	472.29	329.08	479.54	
332.13	377.93	429.51	373.09	453.92	472.08	328.97	479.58	
332.26	379.52	429.23	374.44	453.80	471.95	329.03	479.46	
331.99	381.10	428.72	375.76	453.98	471.78	329.20	479.41	
331.70	382.46	428.24	377.01	453.85	471.51	329.21	479.48	
331.62	383.89	427.84	378.37	453.84	471.28	329.28	479.44	
331.52	385.15	427.65	379.51	453.77	471.17	329.39	479.42	
331.60	386.95	427.52	381.08	453.80	470.98	329.36	479.41	
331.77	388.60	427.40	382.81	453.69	470.91	329.19	479.52	
332.06	390.30	427.47	384.40	453.53	470.88	329.36	479.47	
332.05	392.00	427.21	386.18	453.63	470.83	329.32	479.50	
332.24	393.68	427.13	387.64	453.63	470.77	329.41	479.45	
332.31	395.30	427.12	389.13	453.63	470.71	329.32	479.51	
332.53	396.74	427.14	390.49	453.50	470.64	329.35	479.49	
332.47	397.95	426.98	391.75	453.40	470.60	329.48	479.56	
332.50	399.45	427.06	393.13	453.29	470.46	329.41	479.54	
332.56	400.68	426.95	394.36	453.26	470.50	329.39	479.64	
332.60	402.05	426.91	395.71	453.23	470.43	329.28	479.65	
332.53	403.32	426.79	396.86	453.12	470.40	329.54	479.61	
332.56	404.73	426.61	398.24	453.11	470.34	329.24	479.76	
332.36	406.08	426.54	399.46	453.06	470.31	329.35	479.76	
332.46	407.60	426.15	400.79	453.02	470.27	329.46	479.81	
332.56	409.03	425.86	402.25	452.91	470.19	329.33	479.80	
332.16	410.32	425.53	403.38	452.75	470.05	329.37	479.84	
331.77	411.59	425.16	404.55	452.55	469.96	329.42	479.91	
331.38	413.00	424.74	405.76	452.46	469.83	329.39	480.00	
331.41	414.67	424.21	407.24	452.46	469.68	329.33	480.06	
330.64	415.73	423.81	408.19	452.45	469.61	329.54	480.02	
331.40	417.13	423.82	409.49	452.38	469.49	329.25	480.09	
331.22	417.62	423.81	409.89	452.35	469.46	329.37	480.18	
331.49	418.28	423.87	410.47	452.41	469.42	329.35	480.16	
331.72	418.77	424.01	410.97	452.53	469.43	329.40	480.09	
331.75	419.20	424.02	411.64	452.44	469.45	329.15	480.26	
331.96	420.25	423.96	412.44	452.63	469.43	329.33	480.24	
332.24	421.34	424.17	413.24	452.62	469.45	329.62	480.19	
332.29	422.63	424.01	414.51	452.65	469.38	329.56	480.26	
332.45	423.78	423.97	415.72	452.84	469.45	329.56	480.18	
332.21	424.17	423.85	416.51	453.06	469.71	329.76	480.09	
332.61	424.46	423.91	416.84	453.35	469.85	329.66	480.09	
332.28	424.23	423.96	416.47	453.18	469.73	329.72	480.11	
332.37	424.23	423.93	416.25	453.17	469.59	329.73	480.13	
332.40	424.23	423.98	416.33	453.21	469.63	329.76	480.09	
332.37	424.54	424.08	416.75	453.43	469.77	329.91	479.97	
332.93	425.15	423.99	417.79	453.56	470.06	330.01	479.80	
333.70	425.81	424.03	418.70	453.93	470.25	330.06	479.72	
333.60	426.01	424.18	419.21	453.95	470.41	330.26	479.45	
333.56	426.07	424.33	419.43	453.88	470.46	330.45	479.36	
333.51	426.13	424.41	419.79	453.87	470.52	330.37	479.32	
333.33	426.28	424.53	420.13	454.01	470.72	330.71	479.08	
333.47	426.54	424.79	420.63	454.11	470.79	330.66	478.85	
333.65	426.71	424.70	421.10	454.43	470.84	330.47	478.79	
333.78	426.94	424.63	421.48	454.82	471.00	330.43	478.58	
333.70	427.02	424.62	421.51	454.65	470.90	330.59	478.55	
334.08	427.03	424.63	421.79	454.81	471.02	330.05	478.56	
333.78	426.96	424.74	421.66	454.59	470.94	330.40	478.48	
334.14	427.24	424.64	421.90	454.57	470.84	330.29	478.43	
333.99	427.20	424.72	421.97	454.73	470.89	330.25	478.29	
333.63	427.05	424.63	421.87	454.69	470.93	330.42	478.21	
333.84	427.26	424.58	422.14	454.68	470.85	330.28	478.16	
334.02	427.35	424.33	422.17	454.88	470.90	330.56	478.11	
334.10	427.51	424.29	422.26	454.93	470.83	330.40	478.18	
333.92	427.44	424.36	422.27	454.81	470.78	330.41	478.07	
334.33	427.62	423.85	422.33	455.52	470.99	330.38	478.17	
334.19	427.57	424.04	422.39	455.11	470.82	330.32	478.11	
334.19	427.51	424.10	422.35	455.07	470.83	330.29	478.09	
334.05	427.55	424.08	422.35	454.95	470.77	330.41	478.08	
334.25	427.64	424.24	422.36	454.73	470.67	330.45	477.99	
334.00	427.48	424.19	422.30	454.73	470.71	330.45	477.93	
333.99	427.49	424.08	422.26	454.99	470.79	330.56	477.97	
334.26	427.61	424.09	422.40	454.99	470.77	330.34	477.99	
334.04	427.59	423.94	422.40	455.14	470.80	330.56	477.93	
334.39	427.76	423.87	422.57	455.17	470.80	330.33	478.01	
334.47	427.79	423.82	422.54	455.40	470.90	330.54	477.91	
334.16	427.72	423.98	422.48	455.11	470.72	330.58	477.97	
334.30	427.80	423.89	422.54	455.27	470.77	330.33	478.03	
334.41	427.82	423.88	422.56	455.44	470.85	330.34	478.02	
334.96	428.05	423.85	422.66	455.54	470.87	330.26	478.04	
334.47	427.78	423.88	422.68	455.17	470.79	330.16	478.08	
334.18	427.70	424.03	422.54	455.10	470.78	330.41	477.95	
334.28	427.84	423.91	422.61	455.23	470.78	330.43	477.98	
334.68	428.01	423.84	422.73	455.38	470.84	330.36	477.95	
334.53	427.86	423.76	422.66	455.51	470.91	330.34	478.00	
334.54	427.83	423.97	422.57	455.28	470.85	330.52	477.97	
334.38	427.90	423.96	422.60	455.36	470.83	330.40	477.99	
334.28	427.69	423.95	422.56	455.15	470.86	330.42	478.05	
334.40	427.96	424.04	422.63	455.18	470.76	330.43	478.00	
334.51	427.91	424.10	422.59	455.09	470.77	330.56	477.97	
334.55	427.88	423.94	422.61	455.42	470.87	330.34	478.05	
334.50	427.94	424.12	422.64	455.10	470.74	330.36	478.00	
334.61	428.03	424.10	422.64	455.15	470.74	330.38	478.02	
334.41	427.91	424.04	422.77	455.03	470.74	330.29	478.01	
334.83	428.05	424.22	422.63	455.00	470.77	330.38	478.08	
334.42	427.81	424.03	422.58	455.20	470.84	330.44	478.00	
334.18	427.71	424.04	422.55	455.08	470.78	330.46	478.03	
334.22	427.82	424.23	422.59	455.06	470.81	330.58	477.94	
334.35	427.98	424.05	422.76	455.34	470.79	330.41	477.99	
334.88	428.14	423.94	422.77	455.49	470.87	330.42	477.97	
334.57	428.00	423.90	422.77	455.31	470.90	330.40	478.04	
334.36	427.89	423.87	422.65	455.24	470.84	330.46	478.05	
334.23	427.98	423.94	422.70	455.19	470.78	330.53	478.02	
334.30	427.82	424.13	422.49	454.99	470.78	330.65	477.99	
334.45	427.85	424.09	422.65	455.11	470.83	330.40	478.12	
334.49	427.85	424.27	422.58	455.01	470.78	330.34	478.11	
334.60	427.85	424.18	422.61	455.24	470.92	330.48	478.05	
334.37	427.68	424.54	422.40	454.99	470.81	330.61	477.98	
334.37	427.79	424.25	422.45	455.28	470.93	330.65	478.06	
334.48	427.83	424.18	422.64	455.29	470.87	330.40	478.11	
334.07	427.75	424.11	422.46	455.21	470.81	330.72	478.06	
334.26	427.65	424.41	422.42	455.04	470.85	330.64	478.04	
334.46	427.78	424.39	422.59	455.05	470.84	330.28	478.16	
334.27	427.79	424.29	422.50	455.07	470.83	330.68	478.08	
334.21	427.66	424.38	422.40	454.91	470.82	330.58	478.17	
334.22	427.65	424.33	422.18	455.08	470.88	330.85	478.14	
334.03	427.42	424.37	422.11	454.86	470.93	330.81	478.17	
333.65	427.30	424.64	421.99	454.56	470.78	330.77	478.18	
333.82	427.54	424.53	422.03	454.78	470.79	331.00	478.18	
333.56	427.34	424.51	422.05	454.72	470.80	330.82	478.20	
333.56	427.28	424.42	422.01	454.75	470.89	330.84	478.27	
333.67	427.25	424.58	421.78	454.68	470.89	330.98	478.34	
333.57	427.12	424.65	421.60	454.55	470.87	331.04	478.36	
333.29	426.95	424.62	421.51	454.55	470.93	330.89	478.49	
333.32	427.02	424.59	421.41	454.45	470.80	330.93	478.52	
333.28	426.75	424.86	421.00	454.21	470.86	331.11	478.58	
333.01	426.55	424.53	420.74	454.36	470.91	331.31	478.65	
333.04	426.52	424.42	420.68	454.39	470.89	331.19	478.81	
333.57	426.66	424.40	420.74	454.51	470.87	331.00	478.84	
333.33	426.17	424.74	420.02	453.99	470.77	331.23	478.90	
333.42	426.02	424.83	419.81	453.92	470.64	331.03	479.05	
333.33	425.63	424.76	419.34	454.21	470.63	331.03	479.17	
333.28	425.03	425.38	418.70	453.82	470.53	330.97	479.20	
333.68	424.86	425.74	418.35	453.56	470.36	331.10	479.23	
333.86	424.68	425.69	418.19	454.01	470.41	330.92	479.24	
334.02	424.63	425.95	417.79	454.03	470.34	331.12	479.22	
334.05	424.38	425.79	417.64	454.18	470.39	330.97	479.33	
334.25	424.21	425.70	417.35	454.18	470.26	330.89	479.38	
334.01	423.86	425.57	416.94	454.32	470.15	330.66	479.58	
334.21	423.07	425.98	416.06	453.77	470.03	330.53	479.68	
333.90	422.45	425.92	414.92	453.93	469.86	330.92	479.63	
333.96	421.41	425.96	414.02	453.77	469.63	330.64	479.65	
333.80	419.88	426.01	412.60	453.80	469.61	330.74	479.50	
333.62	418.42	425.81	411.10	454.10	469.57	330.83	479.46	
333.40	416.59	426.11	409.24	453.74	469.35	330.87	479.45	
333.52	415.02	425.94	407.69	453.99	469.37	330.79	479.40	
332.94	412.91	426.23	405.67	453.77	469.24	330.74	479.25	
332.73	410.97	426.09	403.88	453.86	469.14	330.65	479.22	
332.46	408.80	426.08	401.74	453.75	468.99	330.68	479.17	
332.46	406.41	426.03	399.49	453.95	469.15	330.79	479.04	
332.28	404.12	426.11	397.20	454.05	469.13	330.82	478.97	
332.30	401.95	426.35	394.91	454.19	469.10	330.78	478.88	
332.03	399.60	426.32	392.71	454.11	468.98	330.68	478.94	
332.00	397.47	426.24	390.45	454.34	468.97	330.68	478.95	
331.88	395.20	426.35	388.15	454.28	468.86	330.66	478.89	
331.70	392.99	426.33	385.77	454.38	468.81	330.64	478.90	
331.40	391.06	426.27	383.76	454.49	468.64	330.56	478.95	
331.32	388.82	426.47	381.47	454.37	468.55	330.48	479.00	
331.22	386.68	426.74	379.44	454.37	468.61	330.44	478.89	
331.10	384.84	426.62	377.42	454.70	468.67	330.61	478.87	
330.80	382.55	426.60	375.46	454.82	468.79	330.53	478.99	
330.72	380.08	426.98	373.15	454.77	468.92	330.54	478.93	
330.57	377.57	427.27	370.64	454.98	469.05	330.67	478.84	
330.50	375.15	427.45	368.35	455.05	469.13	330.57	478.95	
330.21	372.71	427.53	365.96	455.25	469.28	330.65	479.07	
330.03	370.26	427.86	363.64	455.07	469.29	330.55	479.12	
329.91	368.16	427.87	361.44	455.42	469.46	330.55	479.23	
329.73	365.84	428.08	359.19	455.44	469.62	330.64	479.27	
329.54	363.73	428.18	357.08	455.53	469.81	330.72	479.31	
329.39	361.59	428.43	355.13	455.58	470.01	330.72	479.44	
329.18	359.26	428.69	353.12	455.70	470.31	330.72	479.58	
329.26	357.15	428.99	351.00	455.90	470.71	330.86	479.70	
329.15	354.92	429.36	349.02	455.97	470.94	330.70	479.92	
329.06	352.88	429.60	347.10	456.08	471.28	330.67	480.16	
329.06	351.04	429.92	345.27	456.06	471.52	330.64	480.34	
328.70	349.18	430.06	343.52	456.28	471.77	330.49	480.63	
328.60	347.33	430.34	341.57	456.32	472.05	330.58	480.78	
328.53	345.48	430.61	340.09	456.33	472.36	330.51	481.04	
328.16	343.73	430.94	338.41	456.37	472.56	330.60	481.16	
328.18	342.08	431.25	336.98	456.31	472.76	330.55	481.35	
328.00	340.72	431.39	335.56	456.54	473.06	330.71	481.42	
327.48	338.66	431.81	333.74	456.38	473.16	330.79	481.64	
327.65	337.41	432.09	332.35	456.54	473.45	330.84	481.80	
327.39	335.81	432.45	330.80	456.51	473.67	330.88	481.97	
327.25	334.45	432.85	329.51	456.51	473.92	330.72	482.28	
327.31	332.92	433.21	328.07	456.41	474.26	330.93	482.51	
327.24	331.70	433.23	327.03	456.67	474.67	330.88	482.89	
327.41	330.60	433.75	325.75	456.58	475.18	330.81	483.13	
327.38	329.48	433.90	324.78	456.73	475.71	330.61	483.50	
327.42	328.05	434.41	323.35	456.67	476.11	330.63	483.82	
327.66	327.04	434.88	322.29	456.57	476.38	330.60	484.12	
327.70	325.68	435.33	321.22	456.57	476.84	330.51	484.45	
327.87	324.67	435.63	320.01	456.80	477.40	330.57	484.87	
327.66	323.20	436.12	318.98	456.93	477.89	330.37	485.23	
327.40	322.10	436.57	317.66	457.08	478.27	330.42	485.54	
327.41	320.87	436.93	316.74	457.10	478.62	330.38	486.01	
327.25	319.66	437.40	315.88	457.18	479.08	330.35	486.41	
327.21	318.73	437.85	314.98	457.30	479.63	330.35	486.79	
327.30	317.82	438.44	314.08	457.37	480.21	330.23	487.28	
327.25	316.62	438.86	313.21	457.40	480.78	330.25	487.70	
327.16	315.47	439.55	312.36	457.46	481.30	330.16	488.09	
327.16	314.71	440.13	311.53	457.63	481.82	330.22	488.44	
327.42	313.86	441.00	310.73	457.62	482.43	330.20	488.82	
327.35	312.77	441.61	310.22	457.70	483.02	330.17	489.35	
327.58	312.13	442.37	309.61	457.72	483.69	330.17	489.76	
327.72	311.47	443.07	309.11	457.91	484.51	330.05	490.26	
327.83	310.79	443.79	308.72	457.82	485.07	329.96	490.74	
327.95	310.33	444.46	308.32	457.96	485.89	329.81	491.22	
328.11	309.89	445.11	308.01	457.93	486.54	329.85	491.65	
328.16	309.55	445.56	307.77	458.01	487.11	329.77	492.12	
328.15	309.11	446.07	307.40	457.98	487.57	329.74	492.56	
328.14	308.73	446.59	307.06	457.92	488.04	329.69	492.99	
328.08	308.37	447.09	306.90	457.98	488.45	329.65	493.48	
